	run_bootstrap_net_correlation
ENSG00000108961	0.5526599568655644
ENSG00000070182	0.552570093457944
ENSG00000105364	0.5524802300503235
ENSG00000123066	0.5523903666427031
ENSG00000145912	0.5523005032350827
ENSG00000186810	0.5522106398274622
ENSG00000134551	0.5521207764198418
ENSG00000115993	0.5520309130122214
ENSG00000168487	0.551941049604601
ENSG00000104879	0.5518511861969806
ENSG00000131650	0.5517613227893602
ENSG00000130717	0.5516714593817398
ENSG00000153406	0.5515815959741194
ENSG00000152457	0.551491732566499
ENSG00000183735	0.5514018691588785
ENSG00000169359	0.551312005751258
ENSG00000079277	0.5512221423436376
ENSG00000100290	0.5511322789360172
ENSG00000170458	0.5510424155283968
ENSG00000091972	0.5509525521207764
ENSG00000241468	0.550862688713156
ENSG00000273706	0.5507728253055356
ENSG00000067900	0.5506829618979152
ENSG00000081026	0.5505930984902947
ENSG00000163554	0.5505032350826743
ENSG00000100211	0.5504133716750539
ENSG00000107984	0.5503235082674335
ENSG00000061337	0.5502336448598131
ENSG00000130382	0.5501437814521927
ENSG00000198231	0.5500539180445723
ENSG00000128951	0.5499640546369519
ENSG00000112306	0.5498741912293315
ENSG00000064300	0.549784327821711
ENSG00000198807	0.5496944644140905
ENSG00000169020	0.5496046010064701
ENSG00000119383	0.5495147375988497
ENSG00000189369	0.5494248741912293
ENSG00000144406	0.5493350107836089
ENSG00000131323	0.5492451473759885
ENSG00000145936	0.5491552839683681
ENSG00000170542	0.5490654205607477
ENSG00000117245	0.5489755571531273
ENSG00000105711	0.5488856937455068
ENSG00000122574	0.5487958303378864
ENSG00000161800	0.548705966930266
ENSG00000116171	0.5486161035226456
ENSG00000067248	0.5485262401150252
ENSG00000064989	0.5484363767074047
ENSG00000179111	0.5483465132997843
ENSG00000132274	0.5482566498921639
ENSG00000083642	0.5481667864845435
ENSG00000167283	0.5480769230769231
ENSG00000138760	0.5479870596693026
ENSG00000152670	0.5478971962616822
ENSG00000184047	0.5478073328540618
ENSG00000275331	0.5477174694464414
ENSG00000104325	0.547627606038821
ENSG00000121236	0.5475377426312006
ENSG00000123349	0.5474478792235802
ENSG00000166974	0.5473580158159598
ENSG00000070540	0.5472681524083394
ENSG00000100427	0.5471782890007189
ENSG00000253293	0.5470884255930984
ENSG00000181004	0.546998562185478
ENSG00000171241	0.5469086987778576
ENSG00000183873	0.5468188353702372
ENSG00000134363	0.5467289719626168
ENSG00000169429	0.5466391085549964
ENSG00000136280	0.546549245147376
ENSG00000131473	0.5464593817397556
ENSG00000185559	0.5463695183321352
ENSG00000163466	0.5462796549245147
ENSG00000076321	0.5461897915168943
ENSG00000274665	0.5460999281092739
ENSG00000106003	0.5460100647016535
ENSG00000198719	0.5459202012940331
ENSG00000114771	0.5458303378864127
ENSG00000082781	0.5457404744787923
ENSG00000125735	0.5456506110711719
ENSG00000157087	0.5455607476635514
ENSG00000003756	0.5454708842559309
ENSG00000163221	0.5453810208483105
ENSG00000125798	0.5452911574406901
ENSG00000172156	0.5452012940330697
ENSG00000183230	0.5451114306254493
ENSG00000197568	0.5450215672178289
ENSG00000138495	0.5449317038102085
ENSG00000181374	0.5448418404025881
ENSG00000186407	0.5447519769949677
ENSG00000008128	0.5446621135873473
ENSG00000169813	0.5445722501797268
ENSG00000178573	0.5444823867721064
ENSG00000108381	0.544392523364486
ENSG00000119414	0.5443026599568656
ENSG00000183023	0.5442127965492451
ENSG00000137101	0.5441229331416247
ENSG00000164292	0.5440330697340043
ENSG00000095739	0.5439432063263839
ENSG00000145012	0.5438533429187635
ENSG00000166405	0.543763479511143
ENSG00000140983	0.5436736161035226
ENSG00000143811	0.5435837526959022
ENSG00000087365	0.5434938892882818
ENSG00000151611	0.5434040258806614
ENSG00000143473	0.543314162473041
ENSG00000070915	0.5432242990654206
ENSG00000206073	0.5431344356578002
ENSG00000160282	0.5430445722501798
ENSG00000172845	0.5429547088425594
ENSG00000177455	0.5428648454349388
ENSG00000175662	0.5427749820273184
ENSG00000127445	0.542685118619698
ENSG00000023697	0.5425952552120776
ENSG00000018236	0.5425053918044572
ENSG00000004961	0.5424155283968368
ENSG00000124610	0.5423256649892164
ENSG00000067113	0.542235801581596
ENSG00000132604	0.5421459381739756
ENSG00000123454	0.5420560747663551
ENSG00000129187	0.5419662113587347
ENSG00000117479	0.5418763479511143
ENSG00000184702	0.5417864845434939
ENSG00000180096	0.5416966211358735
ENSG00000116584	0.5416067577282531
ENSG00000113319	0.5415168943206327
ENSG00000113645	0.5414270309130123
ENSG00000143641	0.5413371675053918
ENSG00000091106	0.5412473040977714
ENSG00000154310	0.5411574406901509
ENSG00000164093	0.5410675772825305
ENSG00000077092	0.5409777138749101
ENSG00000096088	0.5408878504672897
ENSG00000136235	0.5407979870596693
ENSG00000160613	0.5407081236520489
ENSG00000176884	0.5406182602444285
ENSG00000117335	0.5405283968368081
ENSG00000077943	0.5404385334291877
ENSG00000164104	0.5403486700215672
ENSG00000241484	0.5402588066139468
ENSG00000139269	0.5401689432063264
ENSG00000110321	0.540079079798706
ENSG00000137090	0.5399892163910855
ENSG00000141526	0.5398993529834651
ENSG00000277484	0.5398094895758447
ENSG00000101811	0.5397196261682243
ENSG00000105255	0.5396297627606039
ENSG00000073614	0.5395398993529834
ENSG00000168894	0.539450035945363
ENSG00000131831	0.5393601725377426
ENSG00000079739	0.5392703091301222
ENSG00000119866	0.5391804457225018
ENSG00000148795	0.5390905823148814
ENSG00000177272	0.539000718907261
ENSG00000083845	0.5389108554996406
ENSG00000162772	0.5388209920920202
ENSG00000122140	0.5387311286843998
ENSG00000197905	0.5386412652767792
ENSG00000101752	0.5385514018691588
ENSG00000241697	0.5384615384615384
ENSG00000259384	0.538371675053918
ENSG00000066027	0.5382818116462976
ENSG00000181722	0.5381919482386772
ENSG00000126785	0.5381020848310568
ENSG00000149043	0.5380122214234364
ENSG00000213139	0.537922358015816
ENSG00000101335	0.5378324946081955
ENSG00000101306	0.5377426312005751
ENSG00000112739	0.5376527677929547
ENSG00000117632	0.5375629043853343
ENSG00000162413	0.5374730409777139
ENSG00000055483	0.5373831775700935
ENSG00000163661	0.5372933141624731
ENSG00000145777	0.5372034507548527
ENSG00000168118	0.5371135873472322
ENSG00000182185	0.5370237239396118
ENSG00000175220	0.5369338605319913
ENSG00000167281	0.5368439971243709
ENSG00000014641	0.5367541337167505
ENSG00000105675	0.5366642703091301
ENSG00000187742	0.5365744069015097
ENSG00000196405	0.5364845434938893
ENSG00000034693	0.5363946800862689
ENSG00000127412	0.5363048166786485
ENSG00000075826	0.5362149532710281
ENSG00000133063	0.5361250898634076
ENSG00000109424	0.5360352264557872
ENSG00000211675	0.5359453630481668
ENSG00000109674	0.5358554996405464
ENSG00000197956	0.535765636232926
ENSG00000108342	0.5356757728253055
ENSG00000118276	0.5355859094176851
ENSG00000175334	0.5354960460100647
ENSG00000159164	0.5354061826024443
ENSG00000146834	0.5353163191948239
ENSG00000029534	0.5352264557872034
ENSG00000074181	0.535136592379583
ENSG00000198242	0.5350467289719626
ENSG00000168040	0.5349568655643422
ENSG00000221914	0.5348670021567218
ENSG00000078295	0.5347771387491014
ENSG00000005020	0.534687275341481
ENSG00000114942	0.5345974119338606
ENSG00000177733	0.5345075485262402
ENSG00000107882	0.5344176851186196
ENSG00000149532	0.5343278217109992
ENSG00000126698	0.5342379583033788
ENSG00000176102	0.5341480948957584
ENSG00000086061	0.534058231488138
ENSG00000164821	0.5339683680805176
ENSG00000086205	0.5338785046728972
ENSG00000162836	0.5337886412652768
ENSG00000128917	0.5336987778576564
ENSG00000171843	0.533608914450036
ENSG00000137942	0.5335190510424155
ENSG00000130203	0.5334291876347951
ENSG00000163344	0.5333393242271747
ENSG00000139131	0.5332494608195543
ENSG00000137497	0.5331595974119339
ENSG00000166169	0.5330697340043135
ENSG00000078124	0.532979870596693
ENSG00000108883	0.5328900071890726
ENSG00000141084	0.5328001437814522
ENSG00000099991	0.5327102803738317
ENSG00000161267	0.5326204169662113
ENSG00000117592	0.5325305535585909
ENSG00000067182	0.5324406901509705
ENSG00000090539	0.5323508267433501
ENSG00000087903	0.5322609633357297
ENSG00000104897	0.5321710999281093
ENSG00000168066	0.5320812365204889
ENSG00000105193	0.5319913731128685
ENSG00000169564	0.5319015097052481
ENSG00000077312	0.5318116462976276
ENSG00000282185	0.5317217828900072
ENSG00000167910	0.5316319194823867
ENSG00000059915	0.5315420560747663
ENSG00000121381	0.5314521926671459
ENSG00000136937	0.5313623292595255
ENSG00000040633	0.5312724658519051
ENSG00000163788	0.5311826024442847
ENSG00000196235	0.5310927390366643
ENSG00000117153	0.5310028756290438
ENSG00000196433	0.5309130122214234
ENSG00000100823	0.530823148813803
ENSG00000175592	0.5307332854061826
ENSG00000241837	0.5306434219985622
ENSG00000185379	0.5305535585909418
ENSG00000080298	0.5304636951833214
ENSG00000187166	0.530373831775701
ENSG00000075891	0.5302839683680806
ENSG00000105662	0.5301941049604602
ENSG00000112357	0.5301042415528396
ENSG00000099783	0.5300143781452192
ENSG00000124380	0.5299245147375988
ENSG00000173714	0.5298346513299784
ENSG00000101161	0.529744787922358
ENSG00000122566	0.5296549245147376
ENSG00000134259	0.5295650611071172
ENSG00000188729	0.5294751976994968
ENSG00000113456	0.5293853342918764
ENSG00000076604	0.5292954708842559
ENSG00000213983	0.5292056074766355
ENSG00000225921	0.5291157440690151
ENSG00000124614	0.5290258806613947
ENSG00000005961	0.5289360172537743
ENSG00000104824	0.5288461538461539
ENSG00000130208	0.5287562904385334
ENSG00000189184	0.528666427030913
ENSG00000128829	0.5285765636232926
ENSG00000139343	0.5284867002156722
ENSG00000169299	0.5283968368080517
ENSG00000136527	0.5283069734004313
ENSG00000123095	0.5282171099928109
ENSG00000174243	0.5281272465851905
ENSG00000142627	0.5280373831775701
ENSG00000164402	0.5279475197699497
ENSG00000266964	0.5278576563623293
ENSG00000163701	0.5277677929547089
ENSG00000100380	0.5276779295470885
ENSG00000068305	0.527588066139468
ENSG00000125445	0.5274982027318476
ENSG00000115232	0.5274083393242271
ENSG00000196233	0.5273184759166067
ENSG00000158089	0.5272286125089863
ENSG00000178951	0.5271387491013659
ENSG00000166816	0.5270488856937455
ENSG00000116785	0.5269590222861251
ENSG00000153779	0.5268691588785047
ENSG00000118707	0.5267792954708842
ENSG00000141905	0.5266894320632638
ENSG00000069329	0.5265995686556434
ENSG00000241343	0.526509705248023
ENSG00000101246	0.5264198418404026
ENSG00000107949	0.5263299784327822
ENSG00000025770	0.5262401150251618
ENSG00000115317	0.5261502516175414
ENSG00000108064	0.526060388209921
ENSG00000104133	0.5259705248023006
ENSG00000116574	0.52588066139468
ENSG00000173156	0.5257907979870596
ENSG00000116459	0.5257009345794392
ENSG00000130479	0.5256110711718188
ENSG00000101138	0.5255212077641984
ENSG00000112081	0.525431344356578
ENSG00000018625	0.5253414809489576
ENSG00000134186	0.5252516175413372
ENSG00000216490	0.5251617541337168
ENSG00000167306	0.5250718907260963
ENSG00000005381	0.5249820273184759
ENSG00000167414	0.5248921639108555
ENSG00000127920	0.5248023005032351
ENSG00000148672	0.5247124370956147
ENSG00000120049	0.5246225736879943
ENSG00000120251	0.5245327102803738
ENSG00000162409	0.5244428468727534
ENSG00000277131	0.524352983465133
ENSG00000141968	0.5242631200575126
ENSG00000025708	0.5241732566498921
ENSG00000165059	0.5240833932422717
ENSG00000183454	0.5239935298346513
ENSG00000005882	0.5239036664270309
ENSG00000167580	0.5238138030194105
ENSG00000185088	0.5237239396117901
ENSG00000116209	0.5236340762041697
ENSG00000167088	0.5235442127965493
ENSG00000167193	0.5234543493889289
ENSG00000198612	0.5233644859813084
ENSG00000145982	0.523274622573688
ENSG00000120942	0.5231847591660675
ENSG00000169217	0.5230948957584471
ENSG00000089820	0.5230050323508267
ENSG00000075884	0.5229151689432063
ENSG00000110237	0.5228253055355859
ENSG00000139351	0.5227354421279655
ENSG00000213390	0.5226455787203451
ENSG00000035499	0.5225557153127247
ENSG00000186517	0.5224658519051042
ENSG00000146376	0.5223759884974838
ENSG00000124143	0.5222861250898634
ENSG00000006740	0.522196261682243
ENSG00000128805	0.5221063982746226
ENSG00000106086	0.5220165348670022
ENSG00000101350	0.5219266714593818
ENSG00000125944	0.5218368080517614
ENSG00000135829	0.521746944644141
ENSG00000146247	0.5216570812365204
ENSG00000146122	0.5215672178289
ENSG00000103490	0.5214773544212796
ENSG00000127080	0.5213874910136592
ENSG00000197769	0.5212976276060388
ENSG00000177463	0.5212077641984184
ENSG00000184162	0.521117900790798
ENSG00000087086	0.5210280373831776
ENSG00000124171	0.5209381739755572
ENSG00000183431	0.5208483105679368
ENSG00000241794	0.5207584471603163
ENSG00000164117	0.5206685837526959
ENSG00000177425	0.5205787203450755
ENSG00000187323	0.5204888569374551
ENSG00000119782	0.5203989935298347
ENSG00000280969	0.5203091301222142
ENSG00000103489	0.5202192667145938
ENSG00000135845	0.5201294033069734
ENSG00000167397	0.520039539899353
ENSG00000163482	0.5199496764917325
ENSG00000116977	0.5198598130841121
ENSG00000175894	0.5197699496764917
ENSG00000142937	0.5196800862688713
ENSG00000196767	0.5195902228612509
ENSG00000115760	0.5195003594536305
ENSG00000149970	0.5194104960460101
ENSG00000196632	0.5193206326383897
ENSG00000119614	0.5192307692307693
ENSG00000009413	0.5191409058231489
ENSG00000116701	0.5190510424155284
ENSG00000164400	0.518961179007908
ENSG00000085415	0.5188713156002875
ENSG00000165630	0.5187814521926671
ENSG00000180210	0.5186915887850467
ENSG00000205927	0.5186017253774263
ENSG00000105640	0.5185118619698059
ENSG00000149806	0.5184219985621855
ENSG00000100697	0.5183321351545651
ENSG00000112562	0.5182422717469446
ENSG00000100100	0.5181524083393242
ENSG00000105856	0.5180625449317038
ENSG00000135823	0.5179726815240834
ENSG00000178445	0.517882818116463
ENSG00000213741	0.5177929547088426
ENSG00000134419	0.5177030913012222
ENSG00000143878	0.5176132278936018
ENSG00000213949	0.5175233644859814
ENSG00000153208	0.517433501078361
ENSG00000131016	0.5173436376707404
ENSG00000198650	0.51725377426312
ENSG00000100196	0.5171639108554996
ENSG00000106080	0.5170740474478792
ENSG00000155660	0.5169841840402588
ENSG00000165887	0.5168943206326384
ENSG00000143851	0.516804457225018
ENSG00000188613	0.5167145938173976
ENSG00000104313	0.5166247304097772
ENSG00000148341	0.5165348670021567
ENSG00000155636	0.5164450035945363
ENSG00000177519	0.5163551401869159
ENSG00000099995	0.5162652767792955
ENSG00000127540	0.516175413371675
ENSG00000180509	0.5160855499640546
ENSG00000065371	0.5159956865564342
ENSG00000143228	0.5159058231488138
ENSG00000089248	0.5158159597411934
ENSG00000168421	0.5157260963335729
ENSG00000114805	0.5156362329259525
ENSG00000141469	0.5155463695183321
ENSG00000167695	0.5154565061107117
ENSG00000167333	0.5153666427030913
ENSG00000009335	0.5152767792954709
ENSG00000160200	0.5151869158878505
ENSG00000104142	0.5150970524802301
ENSG00000175787	0.5150071890726097
ENSG00000172497	0.5149173256649893
ENSG00000139899	0.5148274622573688
ENSG00000003402	0.5147375988497483
ENSG00000280682	0.5146477354421279
ENSG00000124571	0.5145578720345075
ENSG00000015568	0.5144680086268871
ENSG00000130227	0.5143781452192667
ENSG00000179526	0.5142882818116463
ENSG00000132612	0.5141984184040259
ENSG00000107960	0.5141085549964055
ENSG00000095794	0.514018691588785
ENSG00000007968	0.5139288281811646
ENSG00000105323	0.5138389647735442
ENSG00000137218	0.5137491013659238
ENSG00000113273	0.5136592379583034
ENSG00000143546	0.513569374550683
ENSG00000113924	0.5134795111430626
ENSG00000103876	0.5133896477354422
ENSG00000171557	0.5132997843278218
ENSG00000172493	0.5132099209202013
ENSG00000129514	0.5131200575125808
ENSG00000203710	0.5130301941049604
ENSG00000038532	0.51294033069734
ENSG00000138668	0.5128504672897196
ENSG00000128272	0.5127606038820992
ENSG00000090447	0.5126707404744788
ENSG00000162851	0.5125808770668584
ENSG00000008441	0.512491013659238
ENSG00000128159	0.5124011502516176
ENSG00000171385	0.5123112868439971
ENSG00000213397	0.5122214234363767
ENSG00000167526	0.5121315600287563
ENSG00000171863	0.5120416966211359
ENSG00000074696	0.5119518332135155
ENSG00000176105	0.511861969805895
ENSG00000186951	0.5117721063982746
ENSG00000074842	0.5116822429906542
ENSG00000178105	0.5115923795830338
ENSG00000126581	0.5115025161754134
ENSG00000233927	0.5114126527677929
ENSG00000139613	0.5113227893601725
ENSG00000143321	0.5112329259525521
ENSG00000240771	0.5111430625449317
ENSG00000008988	0.5110531991373113
ENSG00000124145	0.5109633357296909
ENSG00000087087	0.5108734723220705
ENSG00000148288	0.5107836089144501
ENSG00000114480	0.5106937455068297
ENSG00000138135	0.5106038820992091
ENSG00000033011	0.5105140186915887
ENSG00000172765	0.5104241552839683
ENSG00000100284	0.5103342918763479
ENSG00000102908	0.5102444284687275
ENSG00000149380	0.5101545650611071
ENSG00000164022	0.5100647016534867
ENSG00000169398	0.5099748382458663
ENSG00000104472	0.5098849748382459
ENSG00000140988	0.5097951114306255
ENSG00000087494	0.509705248023005
ENSG00000104765	0.5096153846153846
ENSG00000114391	0.5095255212077642
ENSG00000139083	0.5094356578001438
ENSG00000213934	0.5093457943925234
ENSG00000197958	0.509255930984903
ENSG00000161547	0.5091660675772826
ENSG00000154518	0.5090762041696621
ENSG00000136143	0.5089863407620417
ENSG00000204086	0.5088964773544212
ENSG00000134686	0.5088066139468008
ENSG00000186417	0.5087167505391804
ENSG00000131668	0.50862688713156
ENSG00000163092	0.5085370237239396
ENSG00000159263	0.5084471603163192
ENSG00000173145	0.5083572969086988
ENSG00000167315	0.5082674335010784
ENSG00000102805	0.508177570093458
ENSG00000128973	0.5080877066858376
ENSG00000164073	0.5079978432782171
ENSG00000185022	0.5079079798705967
ENSG00000168061	0.5078181164629763
ENSG00000160551	0.5077282530553558
ENSG00000206279	0.5076383896477354
ENSG00000182134	0.507548526240115
ENSG00000281166	0.5074586628324946
ENSG00000124702	0.5073687994248742
ENSG00000092199	0.5072789360172538
ENSG00000141448	0.5071890726096333
ENSG00000092345	0.5070992092020129
ENSG00000089639	0.5070093457943925
ENSG00000104880	0.5069194823867721
ENSG00000115919	0.5068296189791517
ENSG00000164587	0.5067397555715313
ENSG00000162267	0.5066498921639109
ENSG00000128294	0.5065600287562905
ENSG00000090097	0.5064701653486701
ENSG00000167863	0.5063803019410497
ENSG00000110700	0.5062904385334291
ENSG00000102970	0.5062005751258087
ENSG00000256968	0.5061107117181883
ENSG00000139990	0.5060208483105679
ENSG00000137767	0.5059309849029475
ENSG00000105327	0.5058411214953271
ENSG00000213281	0.5057512580877067
ENSG00000170876	0.5056613946800863
ENSG00000239839	0.5055715312724659
ENSG00000106682	0.5054816678648454
ENSG00000135968	0.505391804457225
ENSG00000144730	0.5053019410496046
ENSG00000171858	0.5052120776419842
ENSG00000213218	0.5051222142343638
ENSG00000091622	0.5050323508267434
ENSG00000160299	0.504942487419123
ENSG00000101417	0.5048526240115025
ENSG00000121653	0.5047627606038821
ENSG00000138162	0.5046728971962616
ENSG00000108702	0.5045830337886412
ENSG00000071553	0.5044931703810208
ENSG00000116350	0.5044033069734004
ENSG00000174744	0.50431344356578
ENSG00000063046	0.5042235801581596
ENSG00000080503	0.5041337167505392
ENSG00000125618	0.5040438533429188
ENSG00000158825	0.5039539899352984
ENSG00000075275	0.503864126527678
ENSG00000165804	0.5037742631200575
ENSG00000071243	0.5036843997124371
ENSG00000115268	0.5035945363048167
ENSG00000130383	0.5035046728971962
ENSG00000116218	0.5034148094895758
ENSG00000071894	0.5033249460819554
ENSG00000081800	0.503235082674335
ENSG00000149534	0.5031452192667146
ENSG00000175066	0.5030553558590942
ENSG00000145431	0.5029654924514737
ENSG00000172680	0.5028756290438533
ENSG00000140829	0.5027857656362329
ENSG00000165934	0.5026959022286125
ENSG00000086544	0.5026060388209921
ENSG00000136156	0.5025161754133717
ENSG00000136643	0.5024263120057513
ENSG00000171456	0.5023364485981309
ENSG00000151746	0.5022465851905105
ENSG00000189091	0.5021567217828901
ENSG00000239306	0.5020668583752695
ENSG00000147394	0.5019769949676491
ENSG00000198712	0.5018871315600287
ENSG00000161960	0.5017972681524083
ENSG00000073711	0.5017074047447879
ENSG00000107159	0.5016175413371675
ENSG00000053371	0.5015276779295471
ENSG00000147573	0.5014378145219267
ENSG00000055118	0.5013479511143063
ENSG00000169967	0.5012580877066858
ENSG00000186468	0.5011682242990654
ENSG00000188021	0.501078360891445
ENSG00000130175	0.5009884974838246
ENSG00000129214	0.5008986340762042
ENSG00000103319	0.5008087706685838
ENSG00000135447	0.5007189072609634
ENSG00000134375	0.500629043853343
ENSG00000111012	0.5005391804457225
ENSG00000140718	0.5004493170381021
ENSG00000171861	0.5003594536304816
ENSG00000176788	0.5002695902228612
ENSG00000169599	0.5001797268152408
ENSG00000005884	0.5000898634076204
ENSG00000137868	0.5
ENSG00000086758	0.4999101365923796
ENSG00000146263	0.4998202731847592
ENSG00000141543	0.49973040977713873
ENSG00000072422	0.4996405463695183
ENSG00000163017	0.4995506829618979
ENSG00000100650	0.4994608195542775
ENSG00000180448	0.4993709561466571
ENSG00000171862	0.49928109273903665
ENSG00000168438	0.49919122933141624
ENSG00000125743	0.49910136592379584
ENSG00000034053	0.49901150251617543
ENSG00000158458	0.49892163910855497
ENSG00000137955	0.49883177570093457
ENSG00000152217	0.49874191229331416
ENSG00000131238	0.49865204888569375
ENSG00000141753	0.49856218547807335
ENSG00000163453	0.4984723220704529
ENSG00000116754	0.4983824586628325
ENSG00000143127	0.4982925952552121
ENSG00000167720	0.4982027318475917
ENSG00000184205	0.49811286843997127
ENSG00000099904	0.4980230050323508
ENSG00000107614	0.4979331416247304
ENSG00000143013	0.49784327821711
ENSG00000043039	0.4977534148094896
ENSG00000168883	0.4976635514018692
ENSG00000117114	0.4975736879942487
ENSG00000198765	0.4974838245866283
ENSG00000163399	0.4973939611790079
ENSG00000102125	0.4973040977713875
ENSG00000147854	0.49721423436376705
ENSG00000169118	0.49712437095614664
ENSG00000156976	0.49703450754852624
ENSG00000012232	0.49694464414090583
ENSG00000008438	0.49685478073328543
ENSG00000139546	0.49676491732566497
ENSG00000257727	0.49667505391804456
ENSG00000167034	0.49658519051042416
ENSG00000182511	0.49649532710280375
ENSG00000058404	0.49640546369518335
ENSG00000167751	0.4963156002875629
ENSG00000006125	0.4962257368799425
ENSG00000077549	0.4961358734723221
ENSG00000165731	0.49604601006470167
ENSG00000226225	0.4959561466570812
ENSG00000172725	0.4958662832494608
ENSG00000115840	0.4957764198418404
ENSG00000131791	0.49568655643422
ENSG00000141013	0.4955966930265996
ENSG00000158813	0.4955068296189791
ENSG00000141527	0.4954169662113587
ENSG00000163932	0.4953271028037383
ENSG00000115540	0.4952372393961179
ENSG00000077080	0.4951473759884975
ENSG00000160408	0.49505751258087705
ENSG00000148677	0.49496764917325664
ENSG00000141068	0.49487778576563624
ENSG00000126432	0.49478792235801583
ENSG00000238196	0.4946980589503954
ENSG00000108094	0.49460819554277496
ENSG00000131747	0.49451833213515456
ENSG00000096060	0.49442846872753415
ENSG00000128908	0.49433860531991375
ENSG00000054118	0.4942487419122933
ENSG00000161835	0.4941588785046729
ENSG00000138346	0.4940690150970525
ENSG00000101200	0.49397915168943207
ENSG00000100479	0.49388928828181167
ENSG00000136986	0.4937994248741912
ENSG00000163736	0.4937095614665708
ENSG00000002586	0.4936196980589504
ENSG00000182578	0.49352983465133
ENSG00000130821	0.4934399712437096
ENSG00000235863	0.4933501078360891
ENSG00000111644	0.4932602444284687
ENSG00000142687	0.4931703810208483
ENSG00000171603	0.4930805176132279
ENSG00000152382	0.4929906542056075
ENSG00000090659	0.49290079079798704
ENSG00000165629	0.49281092739036664
ENSG00000124813	0.49272106398274623
ENSG00000177951	0.4926312005751258
ENSG00000171791	0.49254133716750537
ENSG00000152822	0.49245147375988496
ENSG00000182050	0.49236161035226456
ENSG00000130066	0.49227174694464415
ENSG00000206406	0.49218188353702375
ENSG00000154001	0.4920920201294033
ENSG00000111783	0.4920021567217829
ENSG00000171992	0.4919122933141625
ENSG00000183918	0.49182242990654207
ENSG00000161638	0.49173256649892166
ENSG00000170323	0.4916427030913012
ENSG00000108556	0.4915528396836808
ENSG00000010704	0.4914629762760604
ENSG00000143365	0.49137311286844
ENSG00000155366	0.4912832494608195
ENSG00000140379	0.4911933860531991
ENSG00000181523	0.4911035226455787
ENSG00000167037	0.4910136592379583
ENSG00000198755	0.4909237958303379
ENSG00000005513	0.49083393242271744
ENSG00000145819	0.49074406901509704
ENSG00000070785	0.49065420560747663
ENSG00000135476	0.49056434219985623
ENSG00000184009	0.4904744787922358
ENSG00000162385	0.49038461538461536
ENSG00000104918	0.49029475197699496
ENSG00000137673	0.49020488856937455
ENSG00000179262	0.49011502516175415
ENSG00000166295	0.49002516175413374
ENSG00000125656	0.4899352983465133
ENSG00000131788	0.4898454349388929
ENSG00000075702	0.48975557153127247
ENSG00000089280	0.48966570812365207
ENSG00000156675	0.4895758447160316
ENSG00000163565	0.4894859813084112
ENSG00000111229	0.4893961179007908
ENSG00000015475	0.4893062544931704
ENSG00000121680	0.48921639108555
ENSG00000075618	0.4891265276779295
ENSG00000163848	0.4890366642703091
ENSG00000188580	0.4889468008626887
ENSG00000105185	0.4888569374550683
ENSG00000110955	0.4887670740474479
ENSG00000241258	0.48867721063982744
ENSG00000165949	0.48858734723220704
ENSG00000120798	0.48849748382458663
ENSG00000011243	0.4884076204169662
ENSG00000131019	0.4883177570093458
ENSG00000108469	0.48822789360172536
ENSG00000169062	0.48813803019410495
ENSG00000147403	0.48804816678648455
ENSG00000147799	0.48795830337886414
ENSG00000148229	0.4878684399712437
ENSG00000074964	0.4877785765636233
ENSG00000109956	0.4876887131560029
ENSG00000127054	0.48759884974838247
ENSG00000109743	0.48750898634076206
ENSG00000143257	0.4874191229331416
ENSG00000091583	0.4873292595255212
ENSG00000156574	0.4872393961179008
ENSG00000183684	0.4871495327102804
ENSG00000164113	0.48705966930266
ENSG00000138688	0.4869698058950395
ENSG00000116260	0.4868799424874191
ENSG00000106976	0.4867900790797987
ENSG00000151023	0.4867002156721783
ENSG00000265241	0.4866103522645579
ENSG00000229117	0.48652048885693744
ENSG00000127946	0.48643062544931703
ENSG00000086991	0.48634076204169663
ENSG00000188747	0.4862508986340762
ENSG00000196569	0.48616103522645576
ENSG00000088035	0.48607117181883536
ENSG00000143845	0.48598130841121495
ENSG00000006831	0.48589144500359455
ENSG00000241553	0.48580158159597414
ENSG00000159176	0.4857117181883537
ENSG00000087274	0.4856218547807333
ENSG00000140416	0.48553199137311287
ENSG00000163132	0.48544212796549246
ENSG00000198933	0.48535226455787206
ENSG00000179295	0.4852624011502516
ENSG00000156738	0.4851725377426312
ENSG00000182372	0.4850826743350108
ENSG00000259956	0.4849928109273904
ENSG00000028277	0.4849029475197699
ENSG00000196549	0.4848130841121495
ENSG00000159189	0.4847232207045291
ENSG00000211672	0.4846333572969087
ENSG00000211639	0.4845434938892883
ENSG00000211667	0.48445363048166784
ENSG00000211650	0.48436376707404744
ENSG00000211656	0.48427390366642703
ENSG00000211661	0.4841840402588066
ENSG00000211649	0.4840941768511862
ENSG00000211655	0.48400431344356576
ENSG00000211638	0.48391445003594535
ENSG00000211637	0.48382458662832495
ENSG00000211641	0.48373472322070454
ENSG00000211979	0.48364485981308414
ENSG00000211654	0.4835549964054637
ENSG00000211642	0.48346513299784327
ENSG00000139112	0.48337526959022287
ENSG00000164896	0.48328540618260246
ENSG00000124731	0.483195542774982
ENSG00000167680	0.4831056793673616
ENSG00000242252	0.4830158159597412
ENSG00000102554	0.4829259525521208
ENSG00000108651	0.4828360891445004
ENSG00000051382	0.4827462257368799
ENSG00000151376	0.4826563623292595
ENSG00000080839	0.4825664989216391
